,id,raw_name,depth_ordering_rank,crop,header_id,num_mask_points,xmin,ymin,xmax,ymax,width,height,coco_label
10470,11,bed,12,1,7412,42,527,412,1278,959,751,547,bed
10471,10,person,11,1,7413,69,251,474,653,1327,402,853,person
10472,11,person,12,1,7413,48,287,1037,691,1599,404,562,person
10473,12,bed,13,1,7413,15,556,1139,1090,1597,534,458,bed
10474,22,door,23,0,7413,37,492,128,760,1078,268,950,door
10475,46,glasses,47,0,7413,17,594,1092,657,1172,63,80,eye glasses
10476,15,bed,16,1,7414,16,2,1126,807,1649,805,523,bed
10477,16,desk,17,1,7415,17,1257,941,1951,1465,694,524,desk
10478,22,sofa,23,0,7415,54,3,789,1234,1464,1231,675,couch
10479,23,refrigerator,24,1,7415,24,814,486,1202,1007,388,521,refrigerator
10480,3,window,4,0,7416,22,123,1,1471,780,1348,779,window
10481,5,bed,6,1,7416,26,1217,751,2044,1534,827,783,bed
10482,8,suitcase,9,0,7416,42,1633,983,2046,1347,413,364,suitcase
10483,9,desk,10,0,7416,33,108,826,1306,1533,1198,707,desk
10484,12,bottle,13,1,7416,19,27,848,140,1135,113,287,bottle
10485,17,chair,18,1,7416,20,611,924,1019,1533,408,609,chair
10486,7,bed,8,0,20703,20,1699,805,2196,1649,497,844,bed
10487,8,bed,9,0,20703,30,0,768,684,1649,684,881,bed
10488,9,person,10,0,20703,47,1298,303,1667,1325,369,1022,person
10489,14,desk,15,0,20703,28,1599,743,1897,1279,298,536,desk
10490,10,desk,11,0,20704,39,844,181,1485,1040,641,859,desk
10491,12,chair,13,1,20704,44,862,638,1136,1052,274,414,chair
10492,13,chair,14,1,20704,46,760,778,1317,1200,557,422,chair
10493,17,chair,18,1,20704,19,1397,1046,1598,1200,201,154,chair
10494,20,blender,21,0,20704,18,1335,73,1414,249,79,176,blender
10495,10,table,11,1,20705,24,1551,1133,2199,1648,648,515,dining table
10496,11,chair,12,1,20705,18,1614,1257,2079,1648,465,391,chair
10497,19,bed,20,0,20705,28,217,1188,1230,1650,1013,462,bed
10498,46,clock,47,1,20705,18,1907,1059,2022,1158,115,99,clock
10499,10,desk,11,0,20706,18,80,904,553,1169,473,265,desk
10500,12,bed,13,0,20706,27,884,1015,1198,1598,314,583,bed
10501,13,bed,14,0,20706,29,37,1015,480,1600,443,585,bed
10502,16,chair,17,1,20706,18,268,974,480,1145,212,171,chair
10503,17,chair,18,1,20706,18,862,943,1049,1125,187,182,chair
10504,6,bed,7,0,20707,44,2,227,740,1650,738,1423,bed
10505,7,bed,8,0,20707,50,1449,330,2198,1604,749,1274,bed
10506,12,refrigerator,13,0,20708,25,1290,1425,1626,1878,336,453,refrigerator
10507,13,desk,14,0,20708,42,422,810,1266,1636,844,826,desk
10508,21,backpack,22,1,20708,22,975,1407,1318,1862,343,455,backpack
10509,22,backpack,23,0,20708,16,749,1503,978,1673,229,170,backpack
10510,15,mirror,16,0,20709,29,1801,17,2198,1440,397,1423,mirror
10511,18,desk,19,0,20709,26,1358,639,1830,1083,472,444,desk
10512,19,desk,20,0,20709,37,0,118,560,1339,560,1221,desk
10513,27,bed,28,0,20709,42,1212,417,1724,928,512,511,bed
10514,28,bed,29,0,20709,28,435,389,932,907,497,518,bed
10515,29,chair,30,1,20709,33,594,697,962,1288,368,591,chair
10516,30,chair,31,0,20709,40,1200,735,1628,1386,428,651,chair
10517,41,chair,42,0,20709,28,0,935,836,1467,836,532,chair
10518,4,bed,5,0,23275,28,201,68,1022,768,821,700,bed
10519,11,chair,12,1,23275,26,320,583,461,762,141,179,chair
10520,12,desk,13,0,23275,17,114,555,447,768,333,213,desk
10521,20,person,21,1,23275,67,512,352,660,767,148,415,person
10522,3,bed,4,0,23276,72,10,221,555,560,545,339,bed
10523,12,table,13,0,23276,22,567,272,784,559,217,287,dining table
10524,13,chair,14,1,23276,30,651,247,774,448,123,201,chair
10525,14,chair,15,1,23276,65,536,245,750,559,214,314,chair
10526,15,chair,16,1,23277,57,293,347,478,665,185,318,chair
10527,16,person,17,0,23277,79,234,168,498,583,264,415,person
10528,17,table,18,1,23277,16,64,357,337,654,273,297,dining table
10529,23,sofa,24,1,23277,16,1,452,162,766,161,314,couch
10530,2,bed,3,0,23278,17,2,114,887,720,885,606,bed
10531,5,shoe,6,0,23278,19,389,298,467,370,78,72,shoe
10532,3,door,4,0,23279,21,474,157,680,599,206,442,door
10533,9,chair,10,1,23279,19,642,357,663,536,21,179,chair
10534,18,chair,19,0,23279,26,269,434,554,599,285,165,chair
10535,19,bed,20,1,23279,30,1,460,261,599,260,139,bed
10536,10,person,11,1,23280,61,76,198,504,1023,428,825,person
10537,1,window,2,0,23281,42,0,0,161,279,161,279,window
10538,12,table,13,0,23281,37,117,253,374,369,257,116,dining table
10539,18,chair,19,0,23281,49,260,257,351,401,91,144,chair
10540,5,bed,6,0,23282,19,2,624,405,992,403,368,bed
10541,21,backpack,22,0,23282,16,493,685,587,812,94,127,backpack
10542,22,person,23,0,23282,54,587,583,767,883,180,300,person
10543,26,suitcase,27,0,23282,24,332,708,491,868,159,160,suitcase
10544,27,person,28,0,23282,67,76,444,190,634,114,190,person
10545,29,suitcase,30,0,23282,16,258,635,375,718,117,83,suitcase
10546,31,window,32,0,23282,22,79,158,338,424,259,266,window
10547,3,table,4,0,23283,18,462,491,600,859,138,368,dining table
10548,6,chair,7,1,23283,26,282,512,445,657,163,145,chair
10549,7,motorbike,8,0,23283,65,55,469,543,900,488,431,motorcycle
10550,18,person,19,1,8334,23,69,618,140,885,71,267,person
10551,19,person,20,1,8334,32,0,485,95,980,95,495,person
10552,20,sofa,21,0,8335,25,46,98,166,205,120,107,couch
10553,5,chair,6,1,8337,15,4,363,214,476,210,113,chair
10554,17,sofa,18,1,8339,21,71,179,156,272,85,93,couch
10555,24,table,25,1,8339,27,59,269,338,412,279,143,dining table
10556,13,chair,13,0,8341,27,465,135,538,272,73,137,chair
10557,4,sofa,5,1,8342,29,114,142,273,220,159,78,couch
10558,6,chair,7,0,8342,23,9,206,131,296,122,90,chair
10559,8,chair,9,1,8342,16,279,141,313,205,34,64,chair
10560,27,sofa,28,0,8344,22,2,210,418,453,416,243,couch
10561,14,sofa,15,1,8345,27,2,225,78,409,76,184,couch
10562,16,chair,17,1,8345,19,206,138,254,204,48,66,chair
10563,5,chair,6,0,8346,51,280,574,481,829,201,255,chair
10564,3,person,4,1,8347,40,371,135,456,236,85,101,person
10565,4,person,5,1,8347,70,68,38,297,438,229,400,person
10566,9,person,10,1,8347,20,250,130,306,204,56,74,person
10567,14,sofa,15,0,8349,20,401,260,690,460,289,200,couch
10568,24,chair,25,1,8349,25,153,220,216,311,63,91,chair
10569,20,balls,21,0,8350,24,243,241,316,274,73,33,sports ball
10570,3,chair,4,1,8352,20,171,206,232,313,61,107,chair
10571,4,sofa,5,1,8352,22,37,298,263,479,226,181,couch
10572,21,sofa,22,1,8353,21,2,319,295,458,293,139,couch
10573,31,chair,32,1,8353,46,564,324,683,459,119,135,chair
10574,8,chair,9,0,8354,18,171,100,228,166,57,66,chair
10575,9,table,10,1,8354,16,205,98,277,141,72,43,dining table
10576,10,chair,11,1,8354,17,265,96,301,132,36,36,chair
10577,19,sofa,20,1,8354,18,495,113,639,206,144,93,couch
10578,6,chair,7,0,8356,32,305,171,381,280,76,109,chair
10579,13,sofa,14,1,8356,23,33,236,237,448,204,212,couch
10580,15,chair,16,1,8357,15,540,314,586,354,46,40,chair
10581,16,chair,17,1,8357,26,568,315,633,380,65,65,chair
10582,7,chair,8,0,8359,17,45,166,80,228,35,62,chair
10583,9,chair,10,0,8359,19,308,164,349,247,41,83,chair
10584,8,chair,9,1,8360,28,194,173,261,246,67,73,chair
10585,9,chair,10,1,8360,18,96,187,154,245,58,58,chair
10586,9,person,10,1,8362,34,330,160,392,198,62,38,person
10587,12,person,13,1,8362,28,93,139,109,191,16,52,person
10588,13,person,14,0,8362,30,143,152,177,207,34,55,person
10589,15,person,16,1,8362,28,29,177,123,237,94,60,person
10590,17,person,18,1,8362,35,22,170,83,233,61,63,person
10591,5,person,6,1,8364,57,162,232,479,639,317,407,person
10592,6,person,7,1,8364,30,2,259,118,639,116,380,person
10593,2,sofa,3,0,8365,24,0,102,80,183,80,81,couch
10594,11,chair,12,1,8365,23,54,89,88,130,34,41,chair
10595,6,table,7,0,8366,17,118,98,163,116,45,18,dining table
10596,7,person,8,1,8367,24,475,97,505,160,30,63,person
10597,8,person,9,1,8367,32,334,68,368,205,34,137,person
10598,9,person,10,1,8367,48,365,46,439,210,74,164,person
10599,10,person,11,1,8367,54,135,77,244,195,109,118,person
10600,12,chair,13,1,8367,22,323,129,345,200,22,71,chair
10601,13,chair,14,1,8367,31,212,135,275,194,63,59,chair
10602,23,balls,24,0,8367,17,436,294,502,334,66,40,sports ball
10603,24,television,25,1,8367,15,446,24,507,64,61,40,tv
10604,7,chair,8,1,8369,16,507,286,551,345,44,59,chair
10605,8,chair,9,1,8369,27,650,301,707,440,57,139,chair
10606,4,chair,5,1,8371,18,48,135,145,221,97,86,chair
10607,5,chair,6,1,8371,20,159,141,242,230,83,89,chair
10608,6,chair,7,1,8371,22,259,122,340,275,81,153,chair
10609,8,table,9,1,8371,43,69,141,270,221,201,80,dining table
10610,15,chair,16,0,8372,32,1642,599,1866,986,224,387,chair
10611,20,table,21,0,8374,67,159,775,533,1294,374,519,dining table
10612,14,balls,15,0,8376,24,1408,1144,1639,1223,231,79,sports ball
10613,21,table,22,1,8377,36,1270,544,1554,751,284,207,dining table
10614,23,chair,24,1,8377,17,1416,582,1554,771,138,189,chair
10615,25,balls,26,0,8377,21,498,702,647,762,149,60,sports ball
10616,8,person,9,1,8379,25,87,72,106,121,19,49,person
10617,9,person,10,0,8379,40,196,89,245,155,49,66,person
10618,14,window,15,1,8379,15,189,73,226,117,37,44,window
10619,4,window,5,0,8384,26,972,397,1758,712,786,315,window
10620,8,chair,9,1,8384,18,1681,531,1759,867,78,336,chair
10621,9,chair,10,1,8384,26,1488,514,1759,1166,271,652,chair
10622,2,sofa,3,1,8385,53,1,1061,793,1649,792,588,couch
10623,13,toilet,14,0,8385,17,1668,1051,1768,1147,100,96,toilet
10624,47,bowl,48,0,8385,16,1672,1063,1769,1147,97,84,bowl
10625,1,window,2,0,8386,18,779,56,884,330,105,274,window
10626,2,door,3,1,8386,17,652,66,788,268,136,202,door
10627,7,person,8,1,8386,56,317,131,539,816,222,685,person
10628,8,person,9,0,8386,48,529,140,673,664,144,524,person
10629,9,person,10,0,8386,61,636,128,816,749,180,621,person
10630,10,person,11,1,8386,59,730,156,981,868,251,712,person
10631,11,person,12,1,8386,43,20,119,163,538,143,419,person
10632,12,person,13,1,8386,23,4,197,74,702,70,505,person
10633,17,chair,18,1,8386,103,7,493,328,1241,321,748,chair
10634,18,chair,19,1,8386,90,690,575,999,1208,309,633,chair
10635,19,chair,20,1,8386,19,571,1191,998,1492,427,301,chair
10636,20,chair,21,1,8386,16,0,1319,408,1492,408,173,chair
10637,21,table,22,0,8386,42,0,748,937,1442,937,694,dining table
10638,33,window,34,0,8386,17,17,0,137,225,120,225,window
10639,11,table,12,1,8387,17,276,682,744,855,468,173,dining table
10640,12,chair,13,1,8387,15,281,736,438,959,157,223,chair
10641,7,chair,8,1,8389,15,281,906,349,1026,68,120,chair
10642,10,chair,11,1,8389,17,621,880,738,1031,117,151,chair
10643,11,chair,12,0,8389,23,487,877,608,1046,121,169,chair
10644,12,chair,13,0,8389,23,520,857,647,1046,127,189,chair
10645,15,chair,16,1,8389,15,903,805,989,911,86,106,chair
10646,21,sofa,22,0,8389,22,685,904,1198,1161,513,257,couch
10647,7,chair,8,1,8391,19,197,96,243,173,46,77,chair
10648,8,chair,9,1,8391,22,238,110,300,182,62,72,chair
10649,8,chair,9,1,8392,15,145,143,167,166,22,23,chair
10650,9,chair,10,0,8392,21,229,149,256,200,27,51,chair
10651,11,table,12,0,8392,15,245,150,280,201,35,51,dining table
10652,12,vase,13,1,8393,18,2047,870,2199,1188,152,318,vase
10653,18,chair,19,1,8393,23,559,590,720,773,161,183,chair
10654,19,chair,20,1,8393,15,870,588,986,787,116,199,chair
10655,21,table,22,1,8393,20,565,630,861,776,296,146,dining table
10656,23,sofa,24,0,8394,27,2,355,489,610,487,255,couch
10657,5,chair,6,1,8395,27,31,429,328,724,297,295,chair
10658,20,sofa,21,1,8395,17,0,672,316,1198,316,526,couch
10659,4,bed,5,1,8396,18,83,164,119,350,36,186,bed
10660,5,bed,6,0,8396,29,111,153,286,390,175,237,bed
10661,11,sofa,12,1,8398,53,660,349,1279,678,619,329,couch
10662,16,chair,17,1,8398,54,135,511,300,884,165,373,chair
10663,13,chair,14,0,8400,29,43,127,89,193,46,66,chair
10664,5,sofa,6,1,8401,17,206,38,291,111,85,73,couch
10665,6,table,7,0,8404,29,1352,742,1555,937,203,195,dining table
10666,7,chair,8,1,8404,19,1528,739,1665,899,137,160,chair
10667,8,chair,9,1,8404,15,1847,809,1989,955,142,146,chair
10668,14,chair,15,1,8404,28,1266,737,1384,1027,118,290,chair
10669,19,balls,20,0,8404,17,1963,1006,2065,1047,102,41,sports ball
10670,24,sofa,25,0,8404,39,684,1034,1229,1649,545,615,couch
10671,9,door,10,1,8405,18,313,229,375,433,62,204,door
10672,21,person,22,1,8405,42,777,284,888,472,111,188,person
10673,22,person,23,0,8405,56,283,312,373,544,90,232,person
10674,4,person,5,1,8408,73,590,261,827,696,237,435,person
10675,5,person,6,1,8408,72,875,232,1002,802,127,570,person
10676,6,person,7,1,8408,44,621,435,976,814,355,379,person
10677,16,person,17,1,8408,37,171,247,326,494,155,247,person
10678,7,chair,8,0,8409,16,3,125,62,220,59,95,chair
10679,8,chair,9,1,8410,16,2,95,35,136,33,41,chair
10680,9,chair,10,1,8410,17,32,94,61,121,29,27,chair
10681,10,chair,11,1,8410,27,9,108,48,230,39,122,chair
10682,11,chair,12,1,8410,21,37,114,68,190,31,76,chair
10683,12,chair,13,1,8410,27,62,134,116,239,54,105,chair
10684,13,chair,14,1,8410,20,109,157,239,240,130,83,chair
10685,8,sofa,9,0,8411,22,113,108,213,175,100,67,couch
10686,7,sofa,8,1,8413,22,179,109,242,148,63,39,couch
10687,8,sofa,9,1,8416,27,152,93,248,146,96,53,couch
10688,7,table,8,1,8418,31,480,403,851,659,371,256,dining table
10689,9,sofa,10,1,8418,21,583,428,1326,660,743,232,couch
10690,24,bed,25,0,8418,22,300,569,1596,1121,1296,552,bed
10691,21,chair,22,1,8419,35,224,915,914,1266,690,351,chair
10692,7,toilet,8,1,8420,18,847,554,917,700,70,146,toilet
10693,26,chair,27,1,8420,34,896,536,1033,755,137,219,chair
10694,28,table,29,1,8421,43,95,686,550,929,455,243,dining table
10695,29,chair,30,1,8421,17,63,713,205,797,142,84,chair
10696,30,chair,31,0,8421,23,9,774,229,920,220,146,chair
10697,31,chair,32,1,8421,15,244,777,454,886,210,109,chair
10698,32,chair,33,0,8421,29,433,738,630,968,197,230,chair
10699,67,balls,67,0,8421,29,1372,724,1474,756,102,32,sports ball
10700,20,bicycle,21,0,8422,37,1831,592,2021,865,190,273,bicycle
10701,22,chair,23,1,8422,28,1724,941,2031,1326,307,385,chair
10702,24,chair,25,1,8422,20,724,702,842,955,118,253,chair
10703,25,chair,26,1,8422,21,597,779,839,1092,242,313,chair
10704,26,chair,27,0,8422,30,496,805,755,1157,259,352,chair
10705,27,chair,28,1,8422,17,248,830,498,1024,250,194,chair
10706,31,chair,32,1,8422,38,192,1132,636,1534,444,402,chair
10707,32,chair,33,1,8422,19,0,1380,118,1534,118,154,chair
10708,2,chair,3,0,8423,25,50,76,109,176,59,100,chair
10709,6,window,7,1,8423,15,94,30,129,93,35,63,window
10710,7,window,8,1,8423,17,182,22,232,105,50,83,window
10711,6,window,7,0,8424,16,28,26,111,120,83,94,window
10712,15,sofa,16,0,8424,37,208,107,286,163,78,56,couch
10713,16,sofa,17,1,8424,22,32,110,130,167,98,57,couch
10714,8,sofa,9,0,8425,23,801,835,1231,1145,430,310,couch
10715,7,chair,8,1,8426,19,889,759,1023,956,134,197,chair
10716,8,sofa,9,1,8429,20,930,512,1279,957,349,445,couch
10717,5,table,6,1,8431,22,2,79,101,161,99,82,dining table
10718,6,chair,7,0,8431,29,34,60,88,159,54,99,chair
10719,10,chair,11,1,8431,16,293,160,360,225,67,65,chair
10720,5,motorbike,6,1,8439,45,9,126,112,271,103,145,motorcycle
10721,6,car,7,0,8439,36,126,135,294,201,168,66,car
10722,4,chair,5,1,8440,26,354,182,423,295,69,113,chair
10723,40,bicycle,41,0,8440,69,56,158,234,281,178,123,bicycle
10724,41,chair,42,0,8440,17,182,50,229,150,47,100,chair
10725,42,chair,43,0,8440,15,130,71,186,156,56,85,chair
10726,3,car,4,1,8444,38,178,133,400,272,222,139,car
10727,9,bicycle,10,1,8444,52,228,37,295,97,67,60,bicycle
10728,11,door,12,0,8444,19,211,139,298,225,87,86,door
10729,0,motorbike,1,0,8446,42,91,108,170,242,79,134,motorcycle
10730,10,motorbike,11,0,8446,43,10,96,86,192,76,96,motorcycle
10731,11,motorbike,12,1,8446,22,0,91,36,124,36,33,motorcycle
10732,1,car,2,1,8448,25,30,119,105,191,75,72,car
10733,2,car,3,1,8448,21,47,134,255,256,208,122,car
10734,4,dog,5,0,8449,55,161,177,241,239,80,62,dog
10735,2,bicycle,3,0,8450,75,206,139,351,233,145,94,bicycle
10736,4,table,5,1,8451,19,409,203,490,283,81,80,dining table
10737,9,bicycle,10,0,8451,52,459,207,519,314,60,107,bicycle
10738,10,bicycle,11,0,8451,80,298,185,412,267,114,82,bicycle
10739,16,table,17,0,8451,27,150,222,250,333,100,111,dining table
10740,10,chair,11,0,8452,19,305,194,366,285,61,91,chair
10741,12,table,13,0,8452,15,2,178,110,298,108,120,dining table
10742,14,motorbike,15,0,8452,70,172,128,243,275,71,147,motorcycle
10743,7,car,8,1,8453,21,167,98,302,183,135,85,car
10744,8,car,9,0,8453,40,280,102,481,243,201,141,car
10745,9,car,10,0,8453,30,41,118,226,266,185,148,car
10746,14,motorbike,15,1,8454,54,0,148,95,280,95,132,motorcycle
10747,8,bicycle,9,0,8455,41,1652,628,1945,1154,293,526,bicycle
10748,9,bicycle,10,0,8455,47,1598,268,1891,648,293,380,bicycle
10749,10,bicycle,11,0,8455,38,1601,574,1741,874,140,300,bicycle
10750,1,bicycle,2,0,8456,120,19,19,223,181,204,162,bicycle
10751,5,bicycle,6,0,8456,60,235,33,371,250,136,217,bicycle
10752,9,car,10,1,8456,29,132,189,709,570,577,381,car
10753,16,door,17,0,8456,24,226,206,422,457,196,251,door
10754,18,door,19,0,8456,25,356,205,585,490,229,285,door
10755,1,bicycle,2,1,8458,73,294,176,608,455,314,279,bicycle
10756,25,hat,26,0,8458,18,394,176,454,232,60,56,hat
10757,4,car,5,0,8460,32,81,107,278,203,197,96,car
10758,7,bicycle,8,0,8461,64,2,116,218,439,216,323,bicycle
10759,8,bicycle,9,0,8461,41,81,3,231,186,150,183,bicycle
10760,5,car,6,1,8463,24,428,94,536,178,108,84,car
10761,6,car,7,1,8463,37,335,113,525,252,190,139,car
10762,7,car,8,0,8463,54,31,168,488,477,457,309,car
10763,12,car,13,1,8465,36,367,159,640,373,273,214,car
10764,27,table,28,0,8467,21,281,103,391,158,110,55,dining table
10765,23,bicycle,24,0,8468,35,89,94,129,192,40,98,bicycle
10766,24,bicycle,25,1,8468,33,68,110,112,205,44,95,bicycle
10767,3,boat,4,1,8470,19,161,118,256,201,95,83,boat
10768,27,table,28,0,8471,20,735,711,914,936,179,225,dining table
10769,2,racket,3,0,8472,15,205,7,224,52,19,45,tennis racket
10770,3,bicycle,4,0,8472,66,161,62,255,136,94,74,bicycle
10771,3,bicycle,4,1,8474,42,549,168,630,278,81,110,bicycle
10772,3,refrigerator,4,0,8475,23,318,136,475,388,157,252,refrigerator
10773,2,bicycle,3,0,8476,46,133,176,191,254,58,78,bicycle
10774,4,dog,5,0,8476,25,81,258,115,312,34,54,dog
10775,8,car,8,0,8478,39,210,228,607,537,397,309,car
10776,6,skateboard,7,0,8479,26,1330,481,1418,927,88,446,skateboard
10777,26,skis,27,0,8479,28,1446,488,1505,917,59,429,skis
10778,31,rackets,32,1,8479,18,1634,485,1703,694,69,209,tennis racket
10779,38,car,39,1,8479,45,1639,711,2198,1350,559,639,car
10780,11,flowerpot,12,0,8481,15,609,1081,724,1195,115,114,potted plant
10781,5,ball,6,0,8482,15,356,671,432,750,76,79,sports ball
10782,14,bicycle,15,0,8482,77,115,2,294,405,179,403,bicycle
10783,15,bicycle,16,1,8482,56,2,0,138,734,136,734,bicycle
10784,2,car,3,0,8483,71,121,31,942,737,821,706,car
10785,10,door,11,0,8483,19,177,78,313,455,136,377,door
10786,6,refrigerator,7,0,8484,23,168,64,215,145,47,81,refrigerator
10787,7,car,8,1,8485,38,553,433,957,765,404,332,car
10788,8,car,9,1,8485,34,59,452,457,766,398,314,car
10789,0,car,1,0,8486,43,69,352,1839,963,1770,611,car
10790,15,door,16,0,8486,18,866,386,1378,840,512,454,door
10791,19,door,20,0,8486,21,465,380,927,840,462,460,door
10792,12,bottle,13,0,8487,16,1018,1091,1127,1283,109,192,bottle
10793,18,bicycle,19,1,8488,27,751,346,860,476,109,130,bicycle
10794,1,car,2,0,8490,40,75,42,214,192,139,150,car
10795,11,person,12,1,8492,18,2,432,46,715,44,283,person
10796,12,person,13,0,8492,35,2,413,113,741,111,328,person
10797,1,car,2,1,8495,42,0,103,1103,1533,1103,1430,car
10798,17,suitcase,18,0,8495,18,1278,1013,1514,1341,236,328,suitcase
10799,19,person,20,0,8495,144,1387,390,1839,1458,452,1068,person
10800,27,door,28,0,8495,22,0,241,857,1531,857,1290,door
10801,28,window,29,0,8495,19,97,311,757,956,660,645,window
10802,4,car,5,1,8496,42,1309,747,2196,1465,887,718,car
10803,17,door,18,0,8496,24,1393,780,1717,1225,324,445,door
10804,2,car,3,1,8497,46,139,373,1278,958,1139,585,car
10805,18,door,19,0,8497,20,312,406,567,772,255,366,door
10806,24,door,25,0,8497,21,529,404,827,815,298,411,door
10807,0,car,1,0,25005,57,105,95,977,710,872,615,car
10808,1,person,2,1,180,105,68,10,613,440,545,430,person
10809,13,table,14,1,180,26,1,336,424,440,423,104,dining table
10810,14,laptop,15,1,180,24,1,300,254,416,253,116,laptop
10811,1,chair,2,0,9314,36,399,405,729,763,330,358,chair
10812,39,pot,31,0,9314,16,702,311,744,338,42,27,potted plant
10813,56,desk,47,0,9314,40,177,1,560,701,383,700,desk
10814,59,chair,50,0,9314,22,2,589,135,769,133,180,chair
10815,99,flowerpot,63,0,9314,33,35,525,177,681,142,156,potted plant
10816,105,door,69,0,9314,25,225,48,381,399,156,351,door
10817,4,desk,5,0,9315,24,151,862,2200,1267,2049,405,desk
10818,4,chair,5,0,9316,80,547,292,886,768,339,476,chair
10819,28,chair,28,0,9316,21,2,407,320,768,318,361,chair
